Munic_pio,uf,nome,codigo,REGIAO,total,utiliza,distm,FPM,valorPNATE,y,x
Bom Retiro,SC,BOMRETIRO,420260,SUL,418,385,37.558418454,7033.961165,36723.669595,-27.797,-49.489
Botuverá,SC,BOTUVERA,420270,SUL,419,375,21.374458118,4069.4442128,35122.214302,-27.199,-49.075
Braço do Norte,SC,BRACODONORTE,420280,SUL,824,588,14.892677534,21067.074378,36403.224438,-28.275,-49.166
Braço do Trombudo,SC,BRACODOTROMBUDO,420285,SUL,222,212,9.3154754223,4798.0939726,20931.430123,-27.358,-49.886
Brunópolis,SC,BRUNOPOLIS,420287,SUL,378,279,19.021786498,4059.7171724,44475.429326,-27.306,-50.868
Brusque,SC,BRUSQUE,420290,SUL,242,58,20.316364231,57536.891684,66690.938055,-27.098,-48.918
Caçador,SC,CACADOR,420300,SUL,991,633,40.289410056,62565.778026,55120.38199,-26.775,-51.015
Caibi,SC,CAIBI,420310,SUL,479,446,17.29161376,4821.7133426,28730.033544,-27.072,-53.248
Calmon,SC,CALMON,420315,SUL,478,370,35.762318782,7715.2194029,45698.743817,-26.6,-51.097
Camboriú,SC,CAMBORIU,420320,SUL,211,65,20.371285409,57468.227052,61752.437115,-27.025,-48.654
Capão Alto,SC,CAPAOALTO,420325,SUL,390,337,41.969370928,5258.6619614,45482.71104,-27.937,-50.512
Campo Alegre,SC,CAMPOALEGRE,420330,SUL,916,868,38.763514125,10943.610323,36303.267313,-26.193,-49.266
Campo Belo do Sul,SC,CAMPOBELODOSUL,420340,SUL,463,211,35.320464345,8603.717152,66766.878246,-27.899,-50.761
Campo Erê,SC,CAMPOERE,420350,SUL,695,639,25.195971417,7863.7436644,31135.996504,-26.394,-53.078
Campos Novos,SC,CAMPOSNOVOS,420360,SUL,1309,942,40.780902687,24598.333815,53297.332688,-27.402,-51.225
Canelinha,SC,CANELINHA,420370,SUL,807,708,15.056651758,6435.3629743,30745.545865,-27.265,-48.768
Canoinhas,SC,CANOINHAS,420380,SUL,2482,2197,51.031973693,47227.941414,54578.816029,-26.177,-50.39
Capinzal,SC,CAPINZAL,420390,SUL,602,469,20.036889057,16237.806332,33900.35214,-27.344,-51.612
Capivari de Baixo,SC,CAPIVARIDEBAIXO,420395,SUL,280,151,10.743730979,18833.9971,42742.10715,-28.445,-48.958
Catanduvas,SC,CATANDUVAS,420400,SUL,577,570,16.727753683,8350.4371065,20483.432312,-27.071,-51.662
Caxambu do Sul,SC,CAXAMBUDOSUL,420410,SUL,417,391,12.965823493,5329.0430666,24401.534333,-27.161,-52.879
Celso Ramos,SC,CELSORAMOS,420415,SUL,348,346,14.931230972,4555.7859979,22769.679635,-27.634,-51.336
Cerro Negro,SC,CERRONEGRO,420417,SUL,543,431,26.5505982,5068.5419786,43301.685724,-27.795,-50.876
Chapadão do Lageado,SC,CHAPADAODOLAGEADO,420419,SUL,446,368,11.133618281,4973.3216291,32130.03705,-27.591,-49.554
Chapecó,SC,CHAPECO,420420,SUL,2440,2110,23.755326285,108116.93574,40001.998582,-27.096,-52.618
Cocal do Sul,SC,COCALDOSUL,420425,SUL,273,260,7.950792747,14227.67423,13349.100124,-28.601,-49.326
Concórdia,SC,CONCORDIA,420430,SUL,2245,1621,25.71140146,52242.426776,50173.128118,-27.234,-52.028
Cordilheira Alta,SC,CORDILHEIRAALTA,420435,SUL,329,321,11.031235451,5481.7157702,19797.663559,-26.984,-52.607
Coronel Freitas,SC,CORONELFREITAS,420440,SUL,745,670,16.187117614,7680.8866306,28065.652016,-26.909,-52.703
Coronel Martins,SC,CORONELMARTINS,420445,SUL,383,374,9.9334488585,4251.0416602,22325.137941,-26.512,-52.669
Corupá,SC,CORUPA,420450,SUL,519,129,25.129551678,10458.900933,74830.04399,-26.425,-49.243
Correia Pinto,SC,CORREIAPINTO,420455,SUL,464,287,22.418040454,16048.12957,45454.117755,-27.585,-50.361
Criciúma,SC,CRICIUMA,420460,SUL,2118,532,19.755499093,117244.8904,78167.201872,-28.678,-49.37
Cunha Porã,SC,CUNHAPORA,420470,SUL,709,666,12.638699237,6652.5772598,24145.17655,-26.894,-53.168
Cunhataí,SC,CUNHATAI,420475,SUL,232,171,6.805512967,3285.1316462,39877.541656,-26.969,-53.093
Curitibanos,SC,CURITIBANOS,420480,SUL,834,709,25.962322448,23504.900226,32834.459888,-27.283,-50.584
Descanso,SC,DESCANSO,420490,SUL,796,708,16.633852162,7044.4330488,29981.339785,-26.826,-53.502
Dionísio Cerqueira,SC,DIONISIOCERQUEIRA,420500,SUL,899,603,30.010970383,9836.4384839,51144.300469,-26.255,-53.64
Dona Emma,SC,DONAEMMA,420510,SUL,311,294,18.752945097,3655.1073119,30906.790476,-26.985,-49.726
Doutor Pedrinho,SC,DOUTORPEDRINHO,420515,SUL,132,123,19.744850548,3783.9110647,30652.265202,-26.714,-49.483
Entre Rios,SC,ENTRERIOS,420517,SUL,467,276,9.7303647098,4373.3618175,49245.84759,-26.724,-52.561
Ermo,SC,ERMO,420519,SUL,306,300,8.2104457481,3713.4985364,22381.793537,-28.983,-49.644
Erval Velho,SC,ERVALVELHO,420520,SUL,284,282,16.097603419,4054.9657978,24503.544959,-27.276,-51.442
Faxinal dos Guedes,SC,FAXINALDOSGUEDES,420530,SUL,587,456,19.654197008,11333.313849,35160.63305,-26.853,-52.26
Flor do Sertão,SC,FLORDOSERTAO,420535,SUL,261,253,8.8382075722,3865.8857443,22617.307924,-26.778,-53.347
Florianópolis,SC,FLORIANOPOLIS,420540,SUL,648,323,27.315272739,170261.49822,54779.599088,-27.597,-48.549
Formosa do Sul,SC,FORMOSADOSUL,420543,SUL,339,333,7.6832342053,4221.6579579,20459.881892,-26.647,-52.794
Forquilhinha,SC,FORQUILHINHA,420545,SUL,445,355,13.508598443,15615.74356,28033.075462,-28.747,-49.472
Fraiburgo,SC,FRAIBURGO,420550,SUL,1804,1331,25.084884465,41541.314865,45924.896509,-27.026,-50.921
Frei Rogério,SC,FREIROGERIO,420555,SUL,565,563,15.012091895,4781.8446879,23618.268177,-27.175,-50.805
Galvão,SC,GALVAO,420560,SUL,218,211,9.6271518724,5114.5744091,19489.172931,-26.455,-52.686
Garopaba,SC,GAROPABA,420570,SUL,1033,851,12.310492733,12162.134708,30621.53798,-28.023,-48.613
Garuva,SC,GARUVA,420580,SUL,660,606,21.210206469,13415.0208,25972.123825,-26.027,-48.855
Gaspar,SC,GASPAR,420590,SUL,1153,392,19.226104537,43649.905546,65750.878658,-26.931,-48.959
Governador Celso Ramos,SC,GOVERNADORCELSORAMOS,420600,SUL,381,171,13.348968343,9275.9998469,54089.447914,-27.315,-48.559
Grão Pará,SC,GRAOPARA,420610,SUL,504,422,25.165111699,5216.9307881,38937.304512,-28.185,-49.215
Gravatal,SC,GRAVATAL,420620,SUL,1079,957,11.460856313,7049.59692,29262.768346,-28.331,-49.035
Guabiruba,SC,GUABIRUBA,420630,SUL,1002,656,16.757839788,14173.468623,43997.845603,-27.086,-48.981
Guaraciaba,SC,GUARACIABA,420640,SUL,763,664,22.909270571,7800.7204843,33819.425263,-26.599,-53.518
Guaramirim,SC,GUARAMIRIM,420650,SUL,725,340,18.669030045,20347.942077,54895.701786,-26.473,-49.003
Guarujá do Sul,SC,GUARUJADOSUL,420660,SUL,317,275,13.626586146,4537.9968321,30690.118391,-26.385,-53.528
Guatambú,SC,GUATAMBU,420665,SUL,680,616,13.991389943,4932.0833456,29812.140947,-27.132,-52.787
Herval D'Oeste,SC,HERVALDOESTE,420670,SUL,251,217,21.467858049,13341.560309,27018.403268,-27.194,-51.495
Ibiam,SC,IBIAM,420675,SUL,245,240,13.980858534,3906.6003021,24491.105752,-27.181,-51.237
Ibicaré,SC,IBICARE,420680,SUL,195,194,12.242875718,3014.792666,26156.652812,-27.092,-51.365
Ibirama,SC,IBIRAMA,420690,SUL,464,459,18.599813734,14727.010084,17873.102969,-27.057,-49.518
Içara,SC,ICARA,420700,SUL,2206,1394,18.860334827,36683.801629,52815.747863,-28.713,-49.3
Ilhota,SC,ILHOTA,420710,SUL,702,670,18.89269178,12561.883107,22735.114972,-26.9,-48.827
Imaruí,SC,IMARUI,420720,SUL,1333,581,29.981807052,12720.646525,69249.359695,-28.341,-48.82
Imbituba,SC,IMBITUBA,420730,SUL,557,351,18.922748149,24423.486823,42223.325168,-28.24,-48.67
Imbuia,SC,IMBUIA,420740,SUL,553,540,15.783793765,5737.974964,23491.873119,-27.493,-49.424
Indaial,SC,INDAIAL,420750,SUL,161,108,29.490921984,42313.295584,41556.783705,-26.898,-49.232
Iomerê,SC,IOMERE,420757,SUL,293,284,11.15398294,4440.9835971,22338.466992,-27.004,-51.242
Ipira,SC,IPIRA,420760,SUL,376,364,14.063308141,6251.4574933,21130.843883,-27.404,-51.773
Iporã do Oeste,SC,IPORADOOESTE,420765,SUL,778,696,16.006160408,8005.085659,28242.983902,-26.988,-53.535
Ipuaçu,SC,IPUACU,420768,SUL,1426,764,21.204177941,4201.1212887,66599.512096,-26.631,-52.455
Ipumirim,SC,IPUMIRIM,420770,SUL,729,698,17.317870698,6289.0327665,26072.43174,-27.077,-52.136
Iraceminha,SC,IRACEMINHA,420775,SUL,441,374,15.085033779,4253.3211543,34496.142658,-26.823,-53.274
Irani,SC,IRANI,420780,SUL,497,494,13.883461379,10519.064583,16615.658229,-27.025,-51.902
Irati,SC,IRATI,420785,SUL,231,213,9.2090979933,3705.3625359,26496.845891,-26.656,-52.892
Irineópolis,SC,IRINEOPOLIS,420790,SUL,1131,982,32.371776488,11367.710035,39602.692108,-26.239,-50.8
Itá,SC,ITA,420800,SUL,339,287,16.431414968,7836.4431808,28901.937978,-27.291,-52.323
Itaiópolis,SC,ITAIOPOLIS,420810,SUL,1723,1594,52.272439313,17030.554839,49204.334297,-26.336,-49.906
Itajaí,SC,ITAJAI,420820,SUL,1582,904,25.316464984,164768.28605,55114.172046,-26.908,-48.662
Itapema,SC,ITAPEMA,420830,SUL,93,86,9.6291649896,42576.924976,12451.160756,-27.09,-48.611
Itapiranga,SC,ITAPIRANGA,420840,SUL,1333,1130,18.720734779,13958.562975,34025.574004,-27.169,-53.712
Itapoá,SC,ITAPOA,420845,SUL,377,371,18.153969998,16767.907231,16937.996177,-26.117,-48.616
Ituporanga,SC,ITUPORANGA,420850,SUL,1174,1082,25.416908248,15006.330668,31212.35743,-27.414,-49.601
Jaborá,SC,JABORA,420860,SUL,389,389,17.602302056,6340.5095325,20837.959588,-27.176,-51.734
Jacinto Machado,SC,JACINTOMACHADO,420870,SUL,814,581,25.022198914,9876.5264995,44784.468287,-28.997,-49.764
Jaguaruna,SC,JAGUARUNA,420880,SUL,1211,1083,26.335552776,15609.835023,33740.217987,-28.615,-49.026
Jaraguá do Sul,SC,JARAGUADOSUL,420890,SUL,1319,772,32.357943025,109451.93933,56373.181171,-26.486,-49.067
Jardinópolis,SC,JARDINOPOLIS,420895,SUL,207,205,8.8163591647,3889.0377788,20688.136516,-26.722,-52.86
Joaçaba,SC,JOACABA,420900,SUL,510,448,18.922450226,20449.886162,25060.801646,-27.178,-51.505
Joinville,SC,JOINVILLE,420910,SUL,5824,743,38.429515625,369718.46889,122561.56365,-26.304,-48.846
José Boiteux,SC,JOSEBOITEUX,420915,SUL,841,793,29.532130458,3673.0516087,40647.106561,-26.958,-49.628
Jupiá,SC,JUPIA,420917,SUL,282,275,8.5452234695,4144.9187206,21268.280355,-26.398,-52.728
Lacerdópolis,SC,LACERDOPOLIS,420920,SUL,154,154,11.849049632,3502.90767,22833.639354,-27.26,-51.556
Lages,SC,LAGES,420930,SUL,765,561,71.129182496,106801.45684,63655.852442,-27.816,-50.326
Laguna,SC,LAGUNA,420940,SUL,2718,1089,21.342368679,22847.301412,74706.765126,-28.483,-48.781
Lajeado Grande,SC,LAJEADOGRANDE,420945,SUL,131,124,9.4121661361,3379.8263132,25596.164606,-26.858,-52.567
Laurentino,SC,LAURENTINO,420950,SUL,306,303,8.4192055224,4432.6977936,19486.801744,-27.217,-49.733
Lauro Muller,SC,LAUROMULLER,420960,SUL,448,415,16.756500365,6785.3016215,25351.096031,-28.393,-49.397
Lebon Régis,SC,LEBONREGIS,420970,SUL,991,543,32.547181374,14793.337886,59907.886585,-26.929,-50.695
Leoberto Leal,SC,LEOBERTOLEAL,420980,SUL,445,433,21.693392198,4686.0316217,28330.40397,-27.507,-49.287
Lindóia do Sul,SC,LINDOIADOSUL,420985,SUL,526,519,13.437136293,4608.8455342,23574.2126,-27.053,-52.067
Lontras,SC,LONTRAS,420990,SUL,397,392,15.601496711,4912.4823412,23107.538449,-27.166,-49.542
Luiz Alves,SC,LUIZALVES,421000,SUL,951,877,16.536280837,6678.1450002,29145.312038,-26.721,-48.933
Luzerna,SC,LUZERNA,421003,SUL,246,240,16.081018866,7188.3678855,19706.249829,-27.133,-51.467
Macieira,SC,MACIEIRA,421005,SUL,250,236,15.49574378,4002.0136154,27511.771224,-26.856,-51.378
Mafra,SC,MAFRA,421010,SUL,1875,1432,41.843160661,35848.235849,54078.108202,-26.111,-49.805
Major Gercino,SC,MAJORGERCINO,421020,SUL,294,286,28.218727043,3660.0622429,34089.506279,-27.418,-48.951
Major Vieira,SC,MAJORVIEIRA,421030,SUL,752,700,40.995764246,7999.2997731,39351.785523,-26.368,-50.328
Maracajá,SC,MARACAJA,421040,SUL,438,421,7.8156477531,6080.2503582,18830.621123,-28.847,-49.453
Maravilha,SC,MARAVILHA,421050,SUL,581,524,13.062551599,16320.139062,21346.335255,-26.761,-53.173
Marema,SC,MAREMA,421055,SUL,227,223,9.1002223329,3679.7198966,22317.089005,-26.802,-52.625
Massaranduba,SC,MASSARANDUBA,421060,SUL,920,724,18.208336838,10936.84022,36146.382265,-26.611,-49.008
Matos Costa,SC,MATOSCOSTA,421070,SUL,325,198,18.892217642,4129.7645777,52770.671029,-26.473,-51.148
Meleiro,SC,MELEIRO,421080,SUL,582,518,15.171553537,6872.3766279,27832.569809,-28.829,-49.636
Mirim Doce,SC,MIRIMDOCE,421085,SUL,266,264,29.044971551,4805.2354904,29511.560717,-27.196,-50.077
Modelo,SC,MODELO,421090,SUL,207,196,9.7407342482,4951.8465672,21279.782214,-26.778,-53.055
Mondaí,SC,MONDAI,421100,SUL,659,595,16.540029484,7942.4850767,27186.353501,-27.103,-53.402
Monte Carlo,SC,MONTECARLO,421105,SUL,257,169,16.122899253,13919.817756,38328.578607,-27.223,-50.98
Monte Castelo,SC,MONTECASTELO,421110,SUL,649,243,44.597003671,5651.9353278,82073.498148,-26.462,-50.231
Morro da Fumaça,SC,MORRODAFUMACA,421120,SUL,719,517,14.659392272,19070.503689,35428.657899,-28.651,-49.21
Morro Grande,SC,MORROGRANDE,421125,SUL,343,316,22.133613967,4419.5563846,32147.047157,-28.801,-49.721
Navegantes,SC,NAVEGANTES,421130,SUL,488,56,24.041825913,51988.200086,79244.048108,-26.899,-48.654
Nova Erechim,SC,NOVAERECHIM,421140,SUL,223,217,8.0282768671,5174.2313461,18158.768911,-26.903,-52.906
Nova Itaberaba,SC,NOVAITABERABA,421145,SUL,600,578,11.061405992,5230.6461777,23025.953691,-26.94,-52.812
Nova Trento,SC,NOVATRENTO,421150,SUL,451,444,29.395532223,11201.029754,25215.64469,-27.286,-48.93
Nova Veneza,SC,NOVAVENEZA,421160,SUL,619,590,21.178098479,10417.690559,24381.202721,-28.637,-49.498
Novo Horizonte,SC,NOVOHORIZONTE,421165,SUL,397,385,21.155625014,4487.7832407,28428.33407,-26.444,-52.834
Orleans,SC,ORLEANS,421170,SUL,926,700,32.204293416,13720.430604,45087.429884,-28.359,-49.291
Otacílio Costa,SC,OTACILIOCOSTA,421175,SUL,253,232,43.169655253,16513.92102,34607.031863,-27.483,-50.122
Ouro,SC,OURO,421180,SUL,432,371,19.00894513,4718.5417216,34620.158948,-27.341,-51.618
Ouro Verde,SC,OUROVERDE,421185,SUL,228,223,13.202123837,3762.6385951,24570.379348,-26.694,-52.312
Paial,SC,PAIAL,421187,SUL,225,191,11.923521439,3331.6410511,34656.140327,-27.252,-52.498
Painel,SC,PAINEL,421189,SUL,204,202,26.654643904,3737.2524305,31088.128902,-27.929,-50.105
Palhoça,SC,PALHOCA,421190,SUL,1821,250,30.822155449,62717.762833,90526.314739,-27.645,-48.668
Palma Sola,SC,PALMASOLA,421200,SUL,715,670,23.055988427,7349.5249847,29341.055288,-26.348,-53.278
Palmeira,SC,PALMEIRA,421205,SUL,239,235,18.620226762,4559.3153384,24803.777418,-27.583,-50.159
Palmitos,SC,PALMITOS,421210,SUL,1070,957,22.654703438,12015.795525,31740.407644,-27.068,-53.161
Papanduva,SC,PAPANDUVA,421220,SUL,1299,944,49.839559931,11431.64035,60235.516163,-26.37,-50.144
Paraíso,SC,PARAISO,421223,SUL,625,551,15.953607173,6001.2575632,30276.032569,-26.614,-53.672
Passo de Torres,SC,PASSODETORRES,421225,SUL,298,295,12.336512205,6725.4360763,17514.293135,-29.316,-49.724
Passos Maia,SC,PASSOSMAIA,421227,SUL,735,705,32.147545234,6630.9600927,33750.790295,-26.78,-52.059
Paulo Lopes,SC,PAULOLOPES,421230,SUL,294,283,24.410216124,7287.6276003,25446.104828,-27.962,-48.684
Pedras Grandes,SC,PEDRASGRANDES,421240,SUL,406,378,18.355220621,4364.4096134,29972.740387,-28.436,-49.185
Penha,SC,PENHA,421250,SUL,231,17,10.37463558,20282.817503,74369.082635,-26.769,-48.646
Peritiba,SC,PERITIBA,421260,SUL,231,207,11.779550502,4127.3232179,28251.881424,-27.373,-51.904
Petrolândia,SC,PETROLANDIA,421270,SUL,705,636,13.630869936,5552.6328825,28840.269226,-27.535,-49.698
Picarras,SC,PICARRAS,421280,SUL,291,245,14.62911082,16845.394402,24260.265883,-26.764,-48.672
Pinhalzinho,SC,PINHALZINHO,421290,SUL,528,518,11.329659671,12339.887663,15569.984094,-26.848,-52.992
Pinheiro Preto,SC,PINHEIROPRETO,421300,SUL,251,249,9.1873352914,4233.459476,19966.581365,-27.051,-51.231
Piratuba,SC,PIRATUBA,421310,SUL,314,288,13.901182456,7135.1114164,23091.426739,-27.42,-51.772
Planalto Alegre,SC,PLANALTOALEGRE,421315,SUL,298,293,11.57407634,3992.4315297,22984.800496,-27.07,-52.866
Pomerode,SC,POMERODE,421320,SUL,270,211,14.19929456,26335.791334,26938.320774,-26.741,-49.177
Ponte Alta,SC,PONTEALTA,421330,SUL,135,129,36.20290107,5293.227551,34098.367853,-27.484,-50.38
Ponte Alta do Norte,SC,PONTEALTADONORTE,421335,SUL,88,74,23.555870047,5677.6980757,34072.789497,-27.158,-50.464
Ponte Serrada,SC,PONTESERRADA,421340,SUL,416,351,33.905424351,11604.622884,37081.136794,-26.872,-52.016
Porto Belo,SC,PORTOBELO,421350,SUL,88,43,13.809119589,11808.453197,48303.858907,-27.158,-48.553
Porto União,SC,PORTOUNIAO,421360,SUL,673,574,42.572566021,18707.895712,41278.131882,-26.238,-51.078
Pouso Redondo,SC,POUSOREDONDO,421370,SUL,889,818,19.390961156,9407.2962163,28117.977641,-27.258,-49.934
Praia Grande,SC,PRAIAGRANDE,421380,SUL,619,577,22.528915967,5642.6643854,30917.029061,-29.197,-49.95
Presidente Castello Branco,SC,PRESIDENTECASTELOBRANCO,421390,SUL,192,172,8.6122829816,3672.3837868,27849.337016,-27.223,-51.807
Presidente Getúlio,SC,PRESIDENTEGETULIO,421400,SUL,549,525,22.615566711,10818.278219,24280.744601,-27.051,-49.623
Presidente Nereu,SC,PRESIDENTENEREU,421410,SUL,284,282,22.340942214,3729.3090771,29100.357706,-27.277,-49.39
Princesa,SC,PRINCESA,421415,SUL,378,332,9.0327986258,5048.6669142,26638.220905,-26.442,-53.598
Quilombo,SC,QUILOMBO,421420,SUL,807,703,13.97314167,8036.2038536,28927.824697,-26.726,-52.721
Rancho Queimado,SC,RANCHOQUEIMADO,421430,SUL,374,342,19.676962818,3329.5813355,35429.497166,-27.673,-49.022
Rio das Antas,SC,RIODASANTAS,421440,SUL,768,766,22.734133931,7353.3517126,25334.159804,-26.899,-51.074
Rio do Campo,SC,RIODOCAMPO,421450,SUL,703,540,24.872718133,5649.7293449,44186.505674,-26.949,-50.141
Rio do Oeste,SC,RIODOOESTE,421460,SUL,513,499,20.577679442,6378.6804647,25191.633067,-27.193,-49.797
Rio dos Cedros,SC,RIODOSCEDROS,421470,SUL,709,590,36.237092906,7717.5358028,43527.884306,-26.738,-49.274
Rio do Sul,SC,RIODOSUL,421480,SUL,302,284,15.284151426,33808.52377,16265.490497,-27.214,-49.643
Rio Fortuna,SC,RIOFORTUNA,421490,SUL,436,421,27.199433432,4929.7769307,31264.10112,-28.131,-49.105
Rio Negrinho,SC,RIONEGRINHO,421500,SUL,1009,803,51.428239945,47448.220545,50749.984928,-26.254,-49.518
Rio Rufino,SC,RIORUFINO,421505,SUL,310,277,19.570678485,4082.6331787,33424.822476,-27.861,-49.779
Riqueza,SC,RIQUEZA,421507,SUL,600,526,22.295417127,5514.8160813,34731.771463,-27.067,-53.322
Rodeio,SC,RODEIO,421510,SUL,116,112,13.357144671,8000.5478612,17245.525934,-26.923,-49.366
Romelândia,SC,ROMELANDIA,421520,SUL,623,461,16.613385699,4952.9567591,42352.374327,-26.676,-53.314
Salete,SC,SALETE,421530,SUL,419,361,12.857465332,7676.3196983,26585.798339,-26.98,-50
Saltinho,SC,SALTINHO,421535,SUL,618,592,13.416451287,4605.1554714,26211.992664,-26.609,-53.056
Salto Veloso,SC,SALTOVELOSO,421540,SUL,162,161,12.69632137,5440.5613801,18367.347841,-26.905,-51.406
Sangão,SC,SANGAO,421545,SUL,896,631,7.9545378308,5367.7243702,41121.358436,-28.638,-49.129
Santa Cecília,SC,SANTACECILIA,421550,SUL,502,342,35.377299742,17007.055612,48328.816007,-26.961,-50.427
Santa Helena,SC,SANTAHELENA,421555,SUL,312,287,8.330727826,4274.713717,24812.894033,-26.938,-53.619
Santa Rosa de Lima,SC,SANTAROSADELIMA,421560,SUL,249,249,20.824082088,4206.6300021,25907.496404,-28.039,-49.128
Santa Rosa do Sul,SC,SANTAROSADOSUL,421565,SUL,717,625,13.521440627,6774.4563284,29248.219144,-29.136,-49.7
Santa Terezinha,SC,SANTATEREZINHA,421567,SUL,1368,1261,30.952508616,10970.2737,36917.185235,-26.779,-50.008
Santa Terezinha do Progresso,SC,SANTATEREZINHADOPROGRESSO,421568,SUL,592,538,11.408087781,4304.0046277,29147.843795,-26.619,-53.202
Santiago do Sul,SC,SANTIAGODOSUL,421569,SUL,194,193,8.0594541919,3484.1085131,21459.025508,-26.639,-52.685
Santo Amaro da Imperatriz,SC,SANTOAMARODAIMPERATRIZ,421570,SUL,433,267,22.712809182,14906.238308,45788.12605,-27.688,-48.779
São Bernardino,SC,SAOBERNARDINO,421575,SUL,455,430,10.495779642,4868.1902999,23733.561879,-26.475,-52.964
São Bento do Sul,SC,SAOBENTODOSUL,421580,SUL,1426,1228,23.985627759,72440.618003,33564.514576,-26.25,-49.379
São Bonifácio,SC,SAOBONIFACIO,421590,SUL,318,301,23.334839061,3558.7479277,33797.876727,-27.901,-48.929
São Carlos,SC,SAOCARLOS,421600,SUL,544,430,14.025358973,7224.2832427,33480.618652,-27.078,-53.004
São Cristovão do Sul,SC,SAOCRISTOVAODOSUL,421605,SUL,132,131,26.261473216,6036.98119,24781.961264,-27.267,-50.441
São Domingos,SC,SAODOMINGOS,421610,SUL,597,484,17.568569841,4911.1780667,37872.039839,-26.558,-52.532
São Francisco do Sul,SC,SAOFRANCISCODOSUL,421620,SUL,398,126,23.748846536,32532.016206,65038.132183,-26.243,-48.638
São João do Oeste,SC,SAOJOAODOOESTE,421625,SUL,670,581,9.8488218282,5374.7947574,29255.543485,-27.098,-53.594
São João Batista,SC,SAOJOAOBATISTA,421630,SUL,419,309,19.239240422,16662.805392,34994.124582,-27.276,-48.849
São João do Itaperiú,SC,SAOJOAODOITAPERIU,421635,SUL,476,434,12.703198777,4114.0757892,29420.349677,-26.618,-48.768
São João do Sul,SC,SAOJOAODOSUL,421640,SUL,967,951,14.55787138,7012.41636,23524.141673,-29.223,-49.81
São Joaquim,SC,SAOJOAQUIM,421650,SUL,1090,866,50.491244201,16884.394456,52922.902347,-28.294,-49.932
São José,SC,SAOJOSE,421660,SUL,321,101,13.069259098,136361.55384,57489.892216,-27.615,-48.628
São José do Cedro,SC,SAOJOSEDOCEDRO,421670,SUL,1051,791,24.44198423,10037.071926,43325.991492,-26.455,-53.494
São José do Cerrito,SC,SAOJOSEDOCERRITO,421680,SUL,1219,726,39.444901169,9031.4946277,64292.240216,-27.663,-50.58
São Lourenço do Oeste,SC,SAOLOURENCODOOESTE,421690,SUL,1124,864,27.127241841,14483.664568,42570.289646,-26.359,-52.851
São Ludgero,SC,SAOLUDGERO,421700,SUL,547,506,10.510343051,8877.3864889,20828.37067,-28.326,-49.177
São Martinho,SC,SAOMARTINHO,421710,SUL,362,342,20.653495097,3686.2887569,32229.103789,-28.165,-48.979
São Miguel da Boa Vista,SC,SAOMIGUELDABOAVISTA,421715,SUL,262,256,7.0764211457,3498.8537878,22558.497884,-26.69,-53.251
Sao Miguel do Oeste,SC,SAOMIGUELDOESTE,421720,SUL,581,529,15.922309045,21192.459415,21577.02346,-26.725,-53.518
